largely,laarjly,,
largeness,laarjnes,,
large-scale,laarj-skael,,
largess,laarzhes,laarjes,
largo,laargoe,,
lariat,leriut,lariut,
lark,laark,,
larkspur,laarkspeur,,
larva,laarva,,
larvae,laarvee,,
larval,laarvl,,
laryngitis,ler'njieteus,larinjietis,
larynx,lerinx,larinx,
lascivious,lsivius,,
laser,laezr,,
lash,lash,,
lass,las,,
lassie,lasy,,
lassitude,laseutood,lasitued,
lasso,lasoe,lsoo,
last,last,laast,
lasting,lasting,laasting,
lastly,lastly,laastly,
latch,lach,,
late,laet,,
lately,laetly,,
latent,laetnt,,
later,laetr,,
lateral,latr'l,,
laterally,latr'ly,,
latest,laeteust,laetist,
latex,laetex,,
lath,lath,laath,
lathe,laeth,,
lather,lathr,laathr,
Latin,Latn,Latin,
latitude,lat'tood,latitued,
latrine,ltreen,,
latter,latr,,
latterly,latrly,,
lattice,lateus,latis,
laud,laud,,
laudable,laudeubl,,
laudably,laudeubly,,
laudanum,laud'nm,,
laudatory,laudeutaury,laudeut'ry,
laugh,laf,laaf,
laughable,lafeubl,laafeubl,
laughably,lafeubly,laafeubly,
laughingstock,lafingstok,laafingstok,
laughter,laftr,laaftr,
launch,launch,,
launcher,launchr,,
launder,laundr,,
laundress,laundreus,laundris,
laundry,laundry,,
laundryman,laundryman,,
laundrymen,laundrymen,,
Laura,Laura,,
laureate,lauriut,loriut,
laurel,laur'l,lor'l,
lava,laava,,
lavatory,laveutaury,laveut'ry,
lavender,lavndr,,
lavish,lavish,,
lavishly,lavishly,,
law,lau,,
law-abiding,lau-abieding,,
lawbreaker,laubraekr,,
lawful,laufl,,
lawfully,lauf'ly,,
lawless,laules,,
lawlessness,laulesnes,,
lawmaker,laumaekr,,
lawmaking,laumaeking,,
lawn,laun,,
lawnmower,launmoeur,launmoer,
Lawrence,Laur'ns,Lor'ns,
lawyer,lauy'r,,
lax,lax,,
laxative,laxeutiv,,
laxity,laxity,,
laxly,laxly,,
lay,lae,,
layer,laeur,laer,
layette,laeet,,
layman,laeman,,
laymen,laemen,,
layoff,laeauf,laeof,
layout,laeout,,
layover,laeoevr,,
Lazarus,Laz'reus,,
laze,laez,,
lazily,laezily,,
laziness,laezynes,,
lazy,laezy,,
lazybones,laezyboenz,,
lea,lee,,
leach,leech,,
lead,led,,n
lead,leed,,v
leaden,ledn,,
leader,leedr,,
leadership,leedrship,,
leading,leding,,n
leading,leeding,,v
leaf,leef,,
leafless,leefles,,
leaflet,leefleut,leeflit,
leafy,leefy,,
league,leeg,,
leak,leek,,
leakage,leekij,,
leaky,leeky,,
lean,leen,,
leaning,leening,,
leanness,leennes,,
lean-to,leen-too,,
leap,leep,,
leapfrog,leepfraug,leepfrog,
leapt,lept,,
learn,leurn,,
learned,leurnid,,adj
learned,leurnd,,v
learner,leurnr,,
learning,leurning,,
learnt,leurnt,,
lease,lees,,
leash,leesh,,
least,leest,,
leastwise,leestwiez,,
leather,lethr,,
leatherneck,lethrnek,,
leathery,leth'ry,,
leave,leev,,
leaven,levn,,
leavening,lev'ning,,
leaves,leevz,,
leave-taking,leev-taeking,,
leavings,leevingz,,
Lebanese,Leb'neez,,
lecher,lechr,,
lecherous,lech'reus,,
lechery,lech'ry,,
lectern,lektrn,,
lecture,lekchr,,
lecturer,lekchr'r,,
led,led,,
ledge,lej,,
ledger,lejr,,
lee,lee,,
leech,leech,,
leek,leek,,
leer,lir,leer,
lees,leez,,
leeward,leewrd,,
leeway,leewae,,
left,left,,
left-hand,left-hand,,
left-handed,left-handid,,
leftist,leftist,,
left-wing,left-wing,,
left-winger,left-wingr,,
leg,leg,,
legacy,legeusy,,
legal,leegl,,
legalisation,leeg'leuzaeshn,leeg'liezaeshn,
legalise,leeg'liez,,
legalism,leeg'lizm,,
legalistic,leeg'listik,,
legality,leegality,,
legalization,leeg'leuzaeshn,leeg'liezaeshn,
legalize,leeg'liez,,
legally,leeg'ly,,
legate,legeut,legit,
legatee,legeutee,,
legation,ligaeshn,,
legato,ligaatoe,,
legend,lejnd,,
legendary,lejndery,lejnd'ry,
legerdemain,lejrd'maen,,
legged,legid,,
legging,leging,,
leggings,legingz,,
leggy,legy,,
legibility,lejeubility,,
legible,lejeubl,,
legibly,lejeubly,,
legion,leejn,,
legislate,lej'slaet,lejislaet,
legislation,lej'slaeshn,lejislaeshn,
legislative,lej'slaetiv,lejisleutiv;lejislaetiv,
legislator,lej'slaetr,lejislaetr,
legislature,lej'slaechr,lejisleuchr;lejislaechr,
legitimacy,lijit'meusy,lijitimeusy,
legitimate,lijit'meut,lijitimeut,
legitimately,lijit'meutly,lijitimeutly,
leguminous,lguem'neus,liguemineus,
lei,lae,,
leisure,leezhr,lezhr,
leisurely,leezhrly,lezhrly,
lemming,leming,,
lemon,lemn,,
lemonade,lem'naed,,
lemur,leemr,,
lend,lend,,
lender,lendr,,
length,length,,
lengthen,lengthn,,
lengthways,lengthwaez,,
lengthwise,lengthwiez,,
lengthy,lengthy,,
leniency,leeniunsy,,
lenient,leeniunt,,
leniently,leeniuntly,,
lens,lenz,,
Lent,Lent,,
lent,lent,,
Lenten,Lentn,,
lentil,lentl,,
Leo,Leeoe,,
Leonard,Lenrd,,
leonine,leeunien,,
leopard,leprd,,
leper,lepr,,
leprechaun,lepreukaan,lepreukaun,
leprosy,lepreusy,,
leprous,lepreus,,
lesbian,lezbiun,,
lesbianism,lezbiunizm,,
lesion,leezhn,,
less,les,,
lessee,lesee,,
lessen,lesn,,
lesser,lesr,,
lesson,lesn,,
lessor,lesaur,,
lest,lest,,
let,let,,
letdown,letdoun,,
lethal,leethl,,
lethargic,lthaarjik,lithaarjik,
lethargically,lthaarjikly,lithaarjikly,
lethargy,lethrjy,,
let's,let's,,
letter,letr,,
letterhead,letrhed,,
lettering,let'ring,,
lettuce,leteus,letis,
letup,letup,,
leukaemia,lookeemia,,
leukemia,lookeemia,,
levee,levy,,
level,levl,,
leveler,lev'lr,,
levelheaded,levlhedid,,
leveller,lev'lr,,
lever,levr,leevr,
leverage,lev'rij,leev'rij,
leviathan,lvieuthn,livieuthn,
levitate,leveutaet,levitaet,
levitation,leveutaeshn,levitaeshn,
levity,levity,,
levy,levy,,
lewd,lood,,
lewdly,loodly,,
lewdness,loodnes,,
lexical,lexikl,,
lexicographer,lexeukogreufr,lexikogreufr,
lexicography,lexeukogreufy,lexikogreufy,
lexicon,lexeukon,lexikn;lexikon,
liability,lieubility,,
liable,lieubl,,
liaise,liaez,,
liaison,leeuzon,liaezn;leeaezon,
liar,lieur,lier,
lib,lib,,
libation,liebaeshn,,
libel,liebl,,
liberal,libr'l,,
liberalisation,libr'leuzaeshn,libr'liezaeshn,
liberalise,libr'liez,,
liberalism,libr'lizm,,
liberality,lib'rality,,
liberalization,libr'leuzaeshn,libr'liezaeshn,
liberalize,libr'liez,,
liberally,libr'ly,,
liberate,lib'raet,,
liberated,lib'raetid,,
liberation,lib'raeshn,,
liberator,lib'raetr,,
libertine,librteen,,
liberty,librty,,
libidinous,lbid'neus,libidineus,
libido,lbeedoe,libeedoe,
Libra,Leebra,,
librarian,liebreriun,liebrairiun,
library,liebrery,liebr'ry,
libretti,lbretee,libretee,
librettist,lbreteust,libretist,
libretto,lbretoe,libretoe,
Libyan,Libiun,,
lice,lies,,
licence,liesns,,
license,liesns,,
licensee,liesnsee,,
licentious,liesenshs,,
licentiousness,liesenshsnes,,
lichen,liekn,,
licit,liseut,lisit,
lick,lik,,
licking,liking,,
licorice,lik'ris,,
lid,lid,,
lie,lie,,
lief,leef,,
liege,leej,,
lien,leen,leeun,
lieu,loo,,
lieutenant,looten'nt,leften'nt,
life,lief,,
lifeblood,liefblud,,
lifeboat,liefboet,,
lifeguard,liefgaard,,
lifeless,liefles,,
lifelike,liefliek,,
lifeline,lieflien,,
lifelong,lieflaung,lieflong,
lifer,liefr,,
lifesaver,liefsaevr,,
life-size,lief-siez,,
life-sized,lief-siezd,,
lifespan,liefspan,,
lifetime,lieftiem,,
lifework,liefweurk,,
lift,lift,,
liftoff,liftauf,liftof,
ligament,lig'mnt,,
ligature,ligeuchoor,ligeuchr,
light,liet,,
lighten,lietn,,
lighter,lietr,,
light-fingered,liet-finggrd,,
light-headed,liet-hedid,,
lighthearted,liethaartid,,
lightheartedly,liethaartidly,,
lightheartedness,liethaartidnes,,
lighthouse,liethous,,
lighting,lieting,,
lightly,lietly,,
lightness,lietnes,,
lightning,lietning,,
lightweight,lietwaet,,
likable,liekeubl,,
like,liek,,
likelihood,lieklyhuud,,
likely,liekly,,
like-minded,liek-miendid,,
liken,liekn,,
likeness,lieknes,,
likewise,liekwiez,,
liking,lieking,,
lilac,lieleuk,,
Lilliputian,Lileupueshn,Lilipueshn,
lilt,lilt,,
lilting,lilting,,
Lily,Lily,,
lily,lily,,
limb,lim,,
limber,limbr,,
limbo,limboe,,
lime,liem,,
limelight,liemliet,,
limerick,lim'rik,,
limestone,liemstoen,,
limit,limeut,limit,
limitation,limeutaeshn,limitaeshn,
limitations,limeutaeshnz,limitaeshnz,
limited,limeutid,limitid,
limiting,limeuting,limiting,
limitless,limeutles,limitles,
limousine,limeuzeen,,
limp,limp,,
limpet,limpeut,limpit,
limpid,limpeud,limpid,
limpidity,limpidity,,
limpidly,limpeudly,limpidly,
limply,limply,,
limpness,limpnes,,
linchpin,linchpin,,
Lincoln,Linkn,,
Linda,Linda,,
linden,lindn,,
line,lien,,
lineage,liniij,,
lineal,liniul,,
lineament,liniumnt,,
linear,liniur,,
lined,liend,,
lineman,lienman,,
linemen,lienmen,,
linen,lin'n,linin,
liner,lienr,,
lines,lienz,,
linesman,lienzman,,
linesmen,lienzmen,,
lineup,lienup,,
linger,linggr,,
lingerer,lingr'r,,
lingerie,laanzh'rae,lanzh'ry;laanzh'ry,
lingering,ling'ring,,
lingeringly,ling'ringly,,
lingo,lingoe,,
lingual,lingwl,,
linguist,lingwist,,
linguistic,lingwistik,,
linguistics,lingwistiks,,
liniment,lin'mnt,linimnt,
lining,liening,,
link,link,,
linkage,linkij,,
links,links,,
linkup,linkup,,
linnet,lineut,linit,
linoleum,lnoelium,linoelium,
linseed,linseed,,
lint,lint,,
lintel,lintl,,
lion,lieun,,
lioness,lieunes,lieunis,
lionhearted,lieunhaartid,,
lionise,lieuniez,,
lionize,lieuniez,,
lip,lip,,
lip-read,lipred,li-preed,
lip-reading,lip-reeding,,
lipstick,lipstik,,
liquefaction,liqeufakshn,liqifakshn,
liquefy,liqeufie,liqifie,
liqueur,likeur,likuer,
liquid,liqeud,liqid,
liquidate,liqeudaet,liqidaet,
liquidation,liqeudaeshn,liqidaeshn,
liquidity,liqidity,,
liquor,likr,,
liquorice,lik'ris,,
lira,lira,leera,
lire,lirae,leera;leerae,
Lisa,Leesa,,
lisle,liel,,
lisp,lisp,,
lissom,lism,,
lissome,lism,,
list,list,,
listen,lisn,,
listener,lis'nr,,
listing,listing,,
listless,listles,,
listlessly,listlesly,,
listlessness,listlesnes,,
lit,lit,,
litany,lit'ny,,
litchi,leechy,liechee,
liter,leetr,,
literacy,lit'reusy,,
literal,litr'l,,
literally,litr'ly,,
literary,lit'rery,litr'ry,
literate,lit'reut,,
literati,lit'raaty,,
literature,lit'reuchr,,
lithe,lieth,,
lithograph,litheugraf,litheugraaf,
lithographic,litheugrafik,,
lithography,lithogreufy,,
litigant,litignt,,
litigate,liteugaet,litigaet,
litigation,liteugaeshn,litigaeshn,
litigious,ltijs,litijs,
litmus,litmeus,,
litre,leetr,,
litter,litr,,
little,litl,,
littleness,litlnes,,
littoral,litr'l,,
liturgical,lteurjikl,liteurjikl,
liturgy,litrjy,,
livable,liveubl,,
live,liev,,adj
live,liv,,v
livelihood,lievlyhuud,,
liveliness,lievlynes,,
livelong,livlaung,livlong,
lively,lievly,,
liven,lievn,,
liver,livr,,
liveried,liv'ryd,,
liverwurst,livrweurst,,
livery,liv'ry,,
lives,lievz,,n
lives,livz,,v
livestock,lievstok,,
livid,liveud,livid,
living,living,,
Liz,Liz,,
lizard,lizrd,,
llama,laama,,
Lloyd,Loid,,
lo,loe,,
load,loed,,
loaded,loedid,,
loader,loedr,,
loads,loedz,,
loaf,loef,,
loafer,loefr,,
loam,loem,,
loamy,loemy,,
loan,loen,,
loanword,loenweurd,,
loath,loeth,,
loathe,loeth,,
loathing,loething,,
loathsome,loethsm,,
loaves,loevz,,
lob,lob,,
lobby,loby,,
lobbyist,lobiist,,
lobe,loeb,,
lobed,loebd,,
lobster,lobstr,,
local,loekl,,
locale,loekal,loekaal,
localisation,loek'leuzaeshn,loek'liezaeshn,
localise,loek'liez,,
localised,loek'liezd,,
locality,loekality,,
localization,loek'leuzaeshn,loek'liezaeshn,
localize,loek'liez,,
localized,loek'liezd,,
locally,loekly,,
locate,loekaet,,
location,loekaeshn,,
loch,logh,lok,
loci,loesie,,
lock,lok,,
locker,lokr,,
locket,lokeut,lokit,
lockjaw,lokjau,,
lockout,lokout,,
locksmith,loksmith,,
lockup,lokup,,
loco,loekoe,,
locomotion,loek'moeshn,,
locomotive,loek'moetiv,,
locus,loekeus,,
locust,loekeust,,
locution,loekueshn,lkueshn,
lode,loed,,
lodestar,loedstaar,,
lodestone,loedstoen,,
lodge,loj,,
lodger,lojr,,
lodging,lojing,,
loft,lauft,loft,
loftily,lauftily,loftily,
loftiness,lauftynes,loftynes,
lofty,laufty,lofty,
log,laug,log,
loganberry,loegnbery,,
logarithm,laug'rithm,log'rithm,
logarithmic,laug'rithmik,log'rithmik,
logbook,laugbuuk,logbuuk,
logging,lauging,loging,
logic,lojik,,
logical,lojikl,,
logically,lojikly,,
logician,loejishn,ljishn,
logistics,loejistiks,ljistiks,
logjam,laugjam,logjam,
logrolling,laugroeling,logroeling,
loin,loin,,
loincloth,loinklauth,loinkloth,
loiter,loitr,,
loiterer,loitr'r,,
loll,lol,,
lollipop,lolypop,,
London,Lundn,,
lone,loen,,
loneliness,loenlynes,,
lonely,loenly,,
lonesome,loensm,,
long,laung,long,
long-distance,laung-distns,long-distns,
longevity,lonjevity,,
longhand,launghand,longhand,
longing,launging,longing,
longingly,laungingly,longingly,
longitude,lonjeutood,lonjitued,
longitudinal,lonjeutood'nl,lonjituedinl,
longitudinally,lonjeutoodn'ly,lonjituedin'ly,
long-lived,laung-livd,long-livd,
long-range,laung-raenj,long-raenj,
longshoreman,laungshaurman,longshaurman,
longshoremen,laungshaurmen,longshaurmen,
long-standing,laung-standing,long-standing,
long-suffering,laung-suf'ring,long-suf'ring,
long-term,laung-teurm,long-teurm,
longtime,laungtiem,longtiem,
long-winded,laung-windid,long-windid,
look,luuk,,
lookout,luukout,,
looks,luuks,,
loom,loom,,
loon,loon,,
loony,loony,,
loop,loop,,
loophole,loophoel,,
loose,loos,,
loose-leaf,loos-leef,,
loosely,loosly,,
loosen,loosn,,
loot,loot,,
looter,lootr,,
lop,lop,,
lope,loep,,
lopsided,lopsiedid,,
loquacious,loeqaeshs,,
loquacity,loeqasity,,
lord,laurd,,
lordly,laurdly,,
lordship,laurdship,,
lore,laur,,
lorgnette,laurnyet,,
lorry,laury,lory,
lose,looz,,
loser,loozr,,
loss,laus,los,
lost,laust,lost,
lot,lot,,
lotion,loeshn,,
lots,lots,,
lottery,lot'ry,,
lotus,loeteus,,
loud,loud,,
loudly,loudly,,
loudness,loudnes,,
loudspeaker,loudspeekr,,
Louis,Looy,,
Louise,Looeez,,
lounge,lounj,,
louse,lous,,
lousy,louzy,,
lout,lout,,
loutish,loutish,,
louver,loovr,,
louvre,loovr,,
lovable,luveubl,,
love,luv,,
lovebird,luvbeurd,,
loveless,luvles,,
loveliness,luvlynes,,
lovelorn,luvlaurn,,
lovely,luvly,,
lovemaking,luvmaeking,,
lover,luvr,,
lovers,luvrz,,
loveseat,luvseet,,
lovesick,luvsik,,
loving,luving,,
lovingly,luvingly,,
low,loe,,
lowbrow,loebrou,,
lowdown,loedoun,,adj
lower,loeur,loer,
lower-class,loeur-klas,loer-klaas,
lowliness,loelynes,,
lowly,loely,,
lowness,loenes,,
loyal,loiul,,
loyalist,loiulist,,
loyally,loiuly,,
loyalty,loiulty,,
lozenge,loznj,lozinj,
lubricant,loobriknt,,
lubricate,loobreukaet,loobrikaet,
lubrication,loobreukaeshn,loobrikaeshn,
lucid,looseud,loosid,
lucidity,loosidity,,
lucidly,looseudly,loosidly,
Lucifer,Looseufr,Loosifr,
luck,luk,,
luckily,lukily,,
luckless,lukles,,
lucky,luky,,
lucrative,lookreutiv,,
lucre,lookr,,
Lucy,Loosy,,
ludicrous,loodeukreus,loodikreus,
ludicrously,loodeukreusly,loodikreusly,
lug,lug,,
luggage,lugij,,
lugubrious,luugoobrius,lgoobrius,
lugubriously,luugoobriusly,lgoobriusly,
lugubriousness,luugoobriusnes,lgoobriusnes,
Luke,Look,,
lukewarm,lookwaurm,,
lull,lul,,
lullaby,luleubie,,
lumbago,lumbaegoe,,
lumbar,lumbr,,
lumber,lumbr,,
lumbering,lumb'ring,,
lumberjack,lumbrjak,,
lumberman,lumbrman,,
lumbermen,lumbrmen,,
lumberyard,lumbryaard,,
luminary,loom'nery,loomin'ry;loominery,
luminosity,loom'nosity,loominosity,
luminous,loom'neus,loomineus,
lump,lump,,
lumpy,lumpy,,
lunacy,looneusy,,
lunar,loonr,,
lunatic,looneutik,,
lunch,lunch,,
luncheon,lunchn,,
lunchtime,lunchtiem,,
lung,lung,,
lunge,lunj,,
lurch,leurch,,
lure,luur,,
lurid,luureud,luurid,
luridly,luureudly,luuridly,
luridness,luureudnes,luuridnes,
lurk,leurk,,
luscious,lushs,,
lusciously,lushsly,,
lusciousness,lushsnes,,
lush,lush,,
lust,lust,,
luster,lustr,,
lustful,lustfl,,
lustfully,lustf'ly,,
lustily,lustily,,
lustre,lustr,,
lustrous,lustreus,,
lusty,lusty,,
lute,loot,,
Lutheran,Loothr'n,,
luxuriance,lugzhooriuns,,
luxuriant,lugzhooriunt,,
luxuriantly,lugzhooriuntly,,
luxuriate,lugzhooriaet,,
luxurious,lugzhoorius,,
luxuriously,lugzhooriusly,,
luxury,lugzh'ry,luksh'ry,
lyceum,lieseeum,,
lychee,leechy,liechee,
lye,lie,,
lying,lieing,,
lymph,limf,,
lymphatic,limfatik,,
lynch,linch,,
lynching,linching,,
lynx,linx,,
lyre,lier,,
lyric,lirik,,
lyrical,lirikl,,
lyrically,lirikly,,
lyricist,lireusist,lirisist,
lyrics,liriks,,
ma,maa,,
ma'am,ma'm,,
macabre,mkaabra,,
macadam,mkadm,,
macaroni,mak'roeny,,
macaroon,mak'roon,,
macaw,mkau,,
mace,maes,,
Mach,Maak,,
machete,mshety,mchety,
machination,mak'naeshn,makinaeshn,
machine,msheen,,
machine-gun,msheen-gun,,
machinery,msheen'ry,,
machinist,msheenist,,
machismo,maacheezmoe,mchizmoe,
mackerel,makr'l,,
mackintosh,makntosh,makintosh,
macrobiotic,makroebieotik,,
macrocosm,makreukozm,makroekozm,
mad,mad,,
madam,madm,,
madcap,madkap,,
madden,madn,,
maddening,mad'ning,,
made,maed,,
madhouse,madhous,,
madly,madly,,
madman,madman,,
madmen,madmen,,
madness,madnes,,
Madonna,Meudona,,
madrigal,madrigl,,
madwoman,madwuumn,,
madwomen,madwimn,madwimin,
maelstrom,maelstr'm,,
maestro,miestroe,,
Mafia,Maafia,Mafia,
magazine,mageuzeen,,
magenta,mjenta,,
Maggie,Magy,,
maggot,mageut,,
Magi,Maejie,,
magic,majik,,
magical,majikl,,
magically,majikly,,
magician,mjishn,,
magisterial,maj'stiriul,majisteeriul,
magistrate,maj'straet,majistraet,
magnanimity,magn'nimity,,
magnanimous,magnan'meus,magnanimeus,
magnanimously,magnan'meusly,magnanimeusly,
magnate,magnaet,,
magnesia,magneezha,magneesha,
magnesium,magneezium,,
magnet,magneut,magnit,
magnetic,magnetik,,
magnetically,magnetikly,,
magnetisation,magneuteuzaeshn,magnitiezaeshn,
magnetise,magneutiez,magnitiez,
magnetism,magneutizm,magnitizm,
magnetization,magneuteuzaeshn,magnitiezaeshn,
magnetize,magneutiez,magnitiez,
magneto,magneetoe,,
magnification,magneufeukaeshn,magnifikaeshn,
magnificence,magnifeusns,magnifisns,
magnificent,magnifeusnt,magnifisnt,
magnificently,magnifeusntly,magnifisntly,
magnifier,magneufieur,magnifier;magnifieur,
magnify,magneufie,magnifie,
magnitude,magneutood,magnitued,
magnolia,magnoelia,,
magnum,magnm,,
magpie,magpie,,
mahjong,maazhong,maajong,
mahogany,mhog'ny,,
maid,maed,,
maiden,maedn,,
maidenhood,maednhuud,,
maidenly,maednly,,
maidservant,maedseurvnt,,
mail,mael,,
mailbox,maelbox,,
mailing,maeling,,
mailman,maelman,,
mailmen,maelmen,,
maim,maem,,
main,maen,,
mainland,maenl'nd,,
mainly,maenly,,
mainmast,maenmast,maenmaast,
mainspring,maenspring,,
mainstay,maenstae,,
mainstream,maenstreem,,
maintain,maentaen,,
maintenance,maentn'ns,,
maize,maez,,
majestic,mjestik,,
majestically,mjestikly,,
majesty,maj'sty,majisty,
major,maejr,,
major-domo,maejr-doemoe,,
majority,mjaurity,mjority,
make,maek,,
make-believe,maek-bileev,,
maker,maekr,,
makeshift,maekshift,,
makeup,maekup,,
making,maeking,,
maladjusted,mal-ajustid,,
maladjustment,mal-ajustmnt,,
maladroit,mal-adroit,,
malady,maleudy,,
malaise,mlaez,malaez,
malapropism,maleupropizm,,
malaria,mleria,mlairia,
malarial,mleriul,mlairiul,
Malay,M'lae,,
Malcolm,Malkm,,
malcontent,malkntent,,
male,mael,,
malediction,maleudikshn,malidikshn,
malefactor,maleufaktr,malifaktr,
malevolence,mlevl'ns,,
malevolent,mlevl'nt,,
malevolently,mlevl'ntly,,
malfeasance,malfeezns,,
malformation,malfaurmaeshn,,
malformed,malfaurmd,,
malfunction,malfunkshn,,
malice,maleus,malis,
malicious,mlishs,,
maliciously,mlishsly,,
malign,mlien,,
malignancy,mlign'nsy,,
malignant,mlign'nt,,
malignantly,mlign'ntly,,
malignity,mlignity,,
malinger,mlinggr,,
malingerer,mlingr'r,,
mall,maul,,
mallard,malrd,malaard,
malleability,maliubility,,
malleable,maliubl,,
mallet,maleut,malit,
mallow,maloe,,
malnutrition,malnootrishn,malnuetrishn,
malodorous,maloed'reus,,
malpractice,malprakteus,malpraktis,
malt,mault,,
Maltese,Maulteez,,
maltreat,maltreet,,
maltreatment,maltreetmnt,,
mama,maama,mmaa;maamaa,
mamma,maama,mmaa;maamaa,
mammal,maml,,
mammon,mamn,,
mammoth,mameuth,,
man,man,,
manacle,maneukl,,
manage,manij,,
manageable,manijeubl,,
management,manijmnt,,
manager,manijr,,
managerial,maneujiriul,manijeeriul,
manatee,maneutee,,
mandarin,mandr'n,mand'rin,
mandate,mandaet,,
mandatory,mandeutaury,mandeut'ry,
mandible,mandeubl,mandibl,
mandolin,mand'lin,,
mandrake,mandraek,,
mandrill,mandr'l,mandril,
mane,maen,,
man-eater,man-eetr,,
maneuver,mnoovr,,
maneuverability,mnoov'reubility,mnoovreubility,
maneuverable,mnoov'reubl,mnoovreubl,
manful,manfl,,
manfully,manf'ly,,
manganese,mang'neez,,
mange,maenj,,
manger,maenjr,,
mangle,mangl,,
mango,mangoe,,
mangrove,mangroev,,
mangy,maenjy,,
manhandle,manhandl,,
manhole,manhoel,,
manhood,manhuud,,
man-hour,man-our,,
mania,maenia,,
maniac,maeniak,,
maniacal,mnieukl,,
manic-depressive,manik-dipresiv,,
manicure,maneukuer,manikuer,
manicurist,maneukuereust,manikuerist,
manifest,maneufest,manifest,
manifestation,maneufestaeshn,manifestaeshn,
manifestly,maneufestly,manifestly,
manifesto,maneufestoe,manifestoe,
manifold,maneufoeld,manifoeld,
manipulate,mnipy'laet,mnipuelaet,
manipulation,mnipy'laeshn,mnipuelaeshn,
manipulative,mnipy'laetiv,mnipueleutiv;mnipuelaetiv,
mankind,mankiend,,
manliness,manlynes,,
manly,manly,,
manna,mana,,
manned,mand,,
mannequin,manikin,,
manner,manr,,
mannered,manrd,,
mannerism,man'rizm,,
mannerly,manrly,,
manners,manrz,,
mannish,manish,,
manoeuvrability,mnoov'reubility,mnoovreubility,
manoeuvrable,mnoov'reubl,mnoovreubl,
manoeuvre,mnoovr,,
man-of-war,man-uv-waur,man-ov-waur,
manor,manr,,
manorial,mnauriul,,
manpower,manpouur,manpour,
manse,mans,,
manservant,manseurvnt,,
mansion,manshn,,
man-sized,man-siezd,,
manslaughter,manslautr,,
mantel,mantl,,
mantelpiece,mantlpees,,
mantilla,manteeya,mantila,
mantis,manteus,mantis,
mantle,mantl,,
manual,manueul,,
manually,manueuly,,
manufacture,manyeufakchr,manuefakchr,
manufacturer,manyeufakchr'r,manuefakchr'r,
manufacturing,manyeufakch'ring,manuefakch'ring,
manure,mnuur,mnuer,
manuscript,manyeuskript,manueskript,
Manx,Manx,,
many,meny,,
Maori,Moury,,
map,map,,
maple,maepl,,
mar,maar,,
maraschino,mereuskeenoe,mareuskeenoe,
marathon,mereuthon,mareuthn;mareuthon,
maraud,mraud,,
marauder,mraudr,,
marble,maarbl,,
marbles,maarblz,,
March,Maarch,,
march,maarch,,
marcher,maarchr,,
marchioness,maarsh'nes,,
mare,mer,mair,
Margaret,Maarg'reut,Maargrit,
margarine,maarjr'n,maarj'reen,
margin,maarjn,maarjin,
marginal,maarj'nl,maarjinl,
marginally,maarjn'ly,maarjin'ly,
Maria,M'reea,,
Marie,M'ree,,
marigold,mereugoeld,marigoeld,
marihuana,mereuwaana,mariwaana,
marijuana,mereuwaana,mariwaana,
marimba,mrimba,,
marina,mreena,,
marinade,mer'naed,marinaed,
marinate,mer'naet,marinaet,
marine,mreen,,
mariner,mer'nr,marinr,
marionette,meriunet,mariunet,
marital,mereutl,maritl,
maritime,mereutiem,maritiem,
marjoram,maarjr'm,,
Mark,Maark,,
mark,maark,,
marked,maarkt,,
markedly,maarkidly,,
marker,maarkr,,
market,maarkeut,maarkit,
marketable,maarkeuteubl,maarkiteubl,
marketing,maarkeuting,maarkiting,
marketplace,maarkeutplaes,maarkitplaes,
marking,maarking,,
marksman,maarksman,,
marksmanship,maarksmanship,,
marksmen,maarksmen,,
markup,maarkup,,
marmalade,maarm'laed,,
marmoset,maarmeuset,maarmeuzet,
marmot,maarmeut,,
maroon,mroon,,
marooned,mroond,,
marquee,maarkee,,
marquis,maarqeus,maarqis,
marriage,merij,marij,
marriageable,merijeubl,marijeubl,
married,meryd,maryd,
marrow,meroe,maroe,
marry,mery,mary,
Mars,Maarz,,
marsh,maarsh,,
marshal,maarshl,,
marshmallow,maarshmeloe,maarshmaloe,
marshy,maarshy,,
marsupial,maarsoopiul,,
mart,maart,,
marten,maartn,maartin,
martial,maarshl,,
Martian,Maarshn,,
Martin,Maartn,Maartin,
martin,maartn,maartin,
martinet,maart'net,maartinet,
martini,maarteeny,,
martyr,maartr,,
martyrdom,maartrdm,,
marvel,maarvl,,
marvellous,maarv'leus,,
marvellously,maarv'leusly,,
marvelous,maarv'leus,,
marvelously,maarv'leusly,,
Marxism,Maarxizm,,
Marxist,Maarxist,,
Mary,Mery,Mairy,
marzipan,maarzeupan,maarzipan,
mascara,maskera,maskaara;maskara,
mascot,maskot,maskeut,
masculine,maskyl'n,maskuelin,
masculinity,masky'linity,maskuelinity,
mash,mash,,
masher,mashr,,
mask,mask,maask,
masked,maskt,maaskt,
masochism,maseukizm,,
masochist,maseukist,,
masochistic,maseukistik,,
mason,maesn,,
masonry,maesnry,,
masque,mask,maask,
masquerade,mask'raed,maask'raed,
Mass,Mas,,
mass,mas,,
massacre,maseukr,,
massage,msaazh,masaazh,
masses,masiz,,
masseur,maseur,,
masseuse,masooz,maseuz,
massive,masiv,,
massively,masivly,,
massiveness,masivnes,,
